eva,ds100,name,lat,lon,city_search_string,city,zip,filename
8007630,MMRI,Moosrain,47.767573999999996,11.72055,no-data,no-data,,
8012387,DMO,Moritzburg,51.155587,13.683435000000001,no-data,no-data,,
8004090,NMOU,Morlesau,50.11714600000001,9.799066,Hammelburg,Hammelburg,97762.0,
8004093,AMM,Morsum,54.872142000000004,8.432464,Sylt/ OT Morsum,Sylt/ OT Morsum,25980.0,
8004095,RMOW,Mosbach West,49.34677,9.134041999999999,Mosbach,Mosbach,74821.0,
8004094,RMO,Mosbach(Baden),49.35256,9.143655,Mosbach (Baden),Mosbach (Baden),74821.0,
8000264,RNZ,Mosbach-Neckarelz,49.348484,9.113093,Mosbach-Neckarelz,Mosbach-Neckarelz,74821.0,
8012388,DML,Mosel,50.783598,12.481399,Zwickau,Zwickau,8058.0,
8004096,SMK,Moselkern,50.195483,7.3713570000000015,Moselkern,Moselkern,56254.0,
8004099,EMUD,Mudersbach,50.827476000000004,7.951650999999999,Mudersbach,Mudersbach,57555.0,
8004178,RMU,Muggensturm,48.876805,8.274293,Muggensturm,Muggensturm,76461.0,
8004192,RMU B,Muggensturm Badesee,48.87999600000001,8.286613000000001,Muggensturm,Muggensturm,76461.0,
8000534,NMS,Muhr a See,49.15436,10.720493,Muhr am See,Muhr am See,91735.0,
8012407,DMUL,Mulda(Sachs),50.808999,13.413153,Mulda,Mulda ,9619.0,
8013486,DMB,Muldenberg,50.42523139,12.3973155,no-data,no-data,,
8000273,DMBH,Muldenberg Floßplatz,50.41569000000001,12.399034,Grünbach,Grünbach,8223.0,
8012408,DMH,Muldenhütten,50.905594,13.388907999999999,Hilbersdorf,Hilbersdorf,9627.0,
8012409,LMD,Muldenstein,51.667787,12.354047,Friedersdorf,Friedersdorf,6779.0,
8007809,AMS,Mulsum-Essel,53.49874499999999,9.307072999999999,no-data,no-data,,
8004182,TMU,Munderkingen,48.237871999999996,9.645671,Munderkingen,Munderkingen,89597.0,
8004183,HMS,Munster(Örtze),52.993312,10.096487,Munster,Munster ,29633.0,
8004184,RMRG,Murg(Baden),47.553452,8.018725,Murg,Murg,79730.0,
8004185,MMU,Murnau,47.682266,11.192628,Murnau,Murnau,82418.0,
8004186,MUO,Murnau Ort,47.678834,11.19566,Murnau,Murnau,82418.0,
8004188,TMT,Murrhardt,48.982757,9.57777,Murrhardt,Murrhardt,71540.0,
8004189,RMCH,Mußbach,49.371959999999994,8.168529,Neustadt,Neustadt ,67435.0,Neustadt an der Weinstraße
8017015,LMAE,Mägdesprung,51.670375,11.132653,no-data,no-data,,
8070480,TMGK,Mägerkingen,48.287525,9.221932,no-data,no-data,,
8004050,TML,Möckmühl,49.321107,9.357978999999998,Möckmühl,Möckmühl,74219.0,
8012373,LMGI,Mögelin,52.56008900000001,12.329815,Premnitz,Premnitz,14727.0,
8004053,TMOE,Mögglingen(Gmünd),48.825289,9.960316,Mögglingen (b Gmünd),Mögglingen (b Gmünd),73563.0,
8004068,TMHB,Möhringen Bahnhof,47.958151,8.770796,Tuttlingen,Tuttlingen,78532.0,Tuttlingen
8004067,TMHR,Möhringen Rathaus,47.957237,8.763373,Tuttlingen,Tuttlingen,78532.0,Tuttlingen
8004057,AMLN,Mölln(Lauenb),53.624414,10.683209,Mölln,Mölln,23879.0,
8012376,WMOE,Mölln(Meckl),53.585939,13.084507,Mölln,Mölln ,17091.0,
8007279,FMOE,Mömbris-Mensengesäß,50.070309,9.166217999999999,no-data,no-data,,
8070166,FMOES,Mömbris-Strötzbach,50.07947100000001,9.156228,no-data,no-data,,
8000253,KM,Mönchengladbach Hbf,51.196583000000004,6.446111,Mönchengladbach,Mönchengladbach,41061.0,
8004061,KMGE,Mönchengladbach-Genhausen,51.148081,6.32904,Mönchengladbach,Mönchengladbach,41179.0,
8001745,KML,Mönchengladbach-Lürrip,51.199625,6.472428,Mönchengladbach,Mönchengladbach,41065.0,
8004063,KMR,Mönchengladbach-Rheindahlen,51.150712,6.357894,Mönchengladbach,Mönchengladbach,41179.0,
8012377,WMN,Mönchhagen,54.14357,12.225336,Mönchhagen,Mönchhagen,18182.0,
8004064,NMOE,Mönchröden,50.302227,11.057613,Rödental,Rödental,96472.0,
8004065,FMF,Mörfelden,49.979,8.565384,Mörfelden - Walldorf,Mörfelden - Walldorf,64546.0,
8012378,LMGN,Möringen(Altm),52.581661,11.748849,Möringen (Altm),Möringen (Altm),39599.0,
8004066,RMOE,Mörlenbach,49.597299,8.730986999999999,Mörlenbach,Mörlenbach,69509.0,
8012381,LMOS,Möser,52.218981,11.78462,Möser,Möser,32291.0,
8004070,TMS,Mössingen,48.40430900000001,9.04653,Mössingen,Mössingen,72116.0,
8004071,MMTN,Möttingen,48.806806,10.597832,Möttingen,Möttingen,86753.0,
8012390,LMCH,Mücheln(Geiseltal),51.307641,11.804437,Mücheln (Geiseltal),Mücheln (Geiseltal),6249.0,
8012392,LMCZ,Mücheln(Geiseltal) Stadt,51.303855,11.813771000000001,Mücheln,Mücheln ,6249.0,
8012391,BMC,Mücka,51.32020914,14.70272111,Mücka,Mücka,2906.0,
8004100,FMCK,Mücke(Hess),50.6171,9.029035,Mücke,Mücke  ,35325.0,
8004101,SMD,Müden(Mosel),50.18486,7.3393929999999985,Müden,Müden ,56254.0,
8070695,DMUE,Mügeln Bf,51.236462,13.059797,no-data,no-data,,
8070696,DMUES,Mügeln Stadt,51.238593,13.047845,no-data,no-data,,
8000339,TM,Mühlacker,48.953192,8.846100999999997,Mühlacker,Mühlacker,75417.0,Mühlacker
8004103,TMRO,Mühlacker Rößlesweg,48.956340000000004,8.860142999999997,Mühlacker,Mühlacker,75417.0,Mühlacker
8012393,LMUA,Mühlanger,51.855712,12.748211999999999,Mühlanger,Mühlanger,6888.0,
8012394,DMHL,Mühlbach(Pirna),50.914116,13.818338,Müglitztal OT Mühlbach,Müglitztal OT Mühlbach,1809.0,
721416,RKMW,"Mühlburg West, Karlsruhe",49.020491,8.350595,no-data,no-data,,
8000258,MMF,Mühldorf(Oberbay),48.248208,12.519638,no-data,no-data,,
8004105,HMLN,Mühlen(Oldb),52.61969200000001,8.208511999999999,Mühlen (Oldb),Mühlen (Oldb),49439.0,
8004104,TMUE,Mühlen(b Horb),48.449940999999995,8.726802000000001,Horb am Neckar,Horb am Neckar,72160.0,Horb am Neckar
8080980,BMM,Mühlenbeck-Mönchmühle,52.654605000000004,13.386844,Mühlenbeck-Mönchmühle,Mühlenbeck-Mönchmühle,16567.0,
8010235,UMH,Mühlhausen(Thür),51.209193,10.474041,Mühlhausen / Thüringen,Mühlhausen / Thüringen,99974.0,
8004107,RMH,Mühlhausen(b Engen),47.813658000000004,8.804391,Mühlhausen-Ehingen,Mühlhausen-Ehingen,78259.0,
8004112,FMH,Mühlheim(Main),50.119277000000004,8.837646000000003,Mühlheim (Main),Mühlheim (Main),63165.0,
8070088,FMHD,Mühlheim(Main)-Dietesheim,50.120519,8.857998,Mühlheim-Dietesheim,Mühlheim-Dietesheim,63165.0,
8004111,TMUL,Mühlheim(b Tuttlingen),48.029364,8.885552,Mühlheim,Mühlheim ,78570.0,
8004115,NMST,Mühlstetten,49.151491,11.00796,Röttenbach,Röttenbach,91187.0,
8004350,FNR,Mühltal,49.832203,8.703318,Mühltal,Mühltal,64367.0,
8070494,TMRN,Mühringen,48.42032800000001,8.760169,no-data,no-data,,
8000259,EMLR,Mülheim(Ruhr)Hbf,51.431342,6.88651,Mülheim an der Ruhr,Mülheim an der Ruhr,45468.0,
8000687,EMRY,Mülheim(Ruhr)Styrum,51.449203000000004,6.852636,Mülheim an der Ruhr,Mülheim an der Ruhr,45476.0,
8004122,EMRW,Mülheim(Ruhr)West,51.439654,6.871403999999999,Mülheim an der Ruhr,Mülheim an der Ruhr,45473.0,
8004124,RML,Müllheim(Baden),47.809743,7.599332,Müllheim,Müllheim ,79379.0,
8012400,BMR,Müllrose,52.242046,14.434246,Müllrose,Müllrose,15299.0,
8004126,NMBG,Münchberg,50.189043,11.790667,Münchberg,Münchberg,95213.0,
8010236,BMB,Müncheberg(Mark),52.524727,14.100332,Müncheberg (Mark),Müncheberg (Mark),15374.0,
8004127,HMHZ,Münchehof(Harz),51.848306,10.188654,Seesen-Münchehof,Seesen-Münchehof,38723.0,
8004128,MMDN,München Donnersbergerbrücke,48.142623,11.536537,München,München,80636.0,München
8004167,MFHB,München Flughafen Besucherpark,48.352095,11.764185000000001,Freising,Freising,85354.0,
8004168,MFHM,München Flughafen Terminal,48.353728000000004,11.785969999999999,Oberding,Oberding,85356.0,
8004129,MHAB,München Hackerbrücke,48.141969,11.548572,München,München,80335.0,München
8004130,MHAR,München Harras,48.117746999999994,11.536311,München,München,81369.0,München
8000261,MH,München Hbf,48.140232,11.558335000000001,München,München,80335.0,München
8098263,MHT,München Hbf (tief),48.141172,11.560493,no-data,no-data,,
8098261,MH  N,München Hbf Gl.27-36,48.141529,11.556708,no-data,no-data,,
8098262,MH  S,München Hbf Gl.5-10,48.140094,11.555371000000001,no-data,no-data,,
8005419,MHP,München Heimeranplatz,48.132961,11.5315,München,München,80339.0,München
8004179,MMHG,München Hirschgarten,48.14354,11.519245,München,München,80639.0,München
8004131,MIT,München Isartor,48.134202,11.583234,München,München,80331.0,München
8004132,MKA,München Karlsplatz,48.139452,11.565619,München,München,80331.0,München
8004133,MLEF,München Leienfelsstr.,48.154538,11.428524000000001,München,München,81243.0,München
8004134,MLEU,München Leuchtenbergring,48.13425,11.615986,München,München,81677.0,München
8004135,MMP,München Marienplatz,48.137048,11.575386,München,München,80331.0,München
8000262,MOP,München Ost,48.12744,11.604971,München,München,81667.0,München
8004136,MRP,München Rosenheimer Platz,48.129168,11.593049,München,München,81669.0,München
8004137,MSW,München Siemenswerke,48.094503,11.532799,München,München,81379.0,München
8004138,MMAR,München St.Martin-Str.,48.118543,11.595785000000001,München,München,81541.0,München
8012401,UMU,München(Bad Berka),50.870051000000004,11.254596000000001,Bad Berka,Bad Berka,99438.0,
8004140,MMAL,München-Allach,48.189932,11.468036,München,München,80999.0,München
8004141,MMAU,München-Aubing,48.155968,11.413309,no-data,München,81124.0,
8004142,MBAL,München-Berg am Laim,48.134001,11.633295,München,München,81673.0,München
8004143,MDFG,München-Daglfing,48.149621999999994,11.64933,München,München,81929.0,München
8004144,MEGS,München-Englschalking,48.15691500000001,11.648335000000001,München,München,81925.0,München
8004145,MFAS,München-Fasanerie,48.197811,11.525924,München,München,80995.0,München
8004146,MFG,München-Fasangarten,48.09274600000001,11.606009,München,München,81549.0,München
8004147,MFE,München-Feldmoching,48.213813,11.541317999999999,München,München,80995.0,München
8004181,MFHH,München-Freiham,48.14,11.410112,München,München,81249.0,München
8004148,MGI,München-Giesing,48.110803000000004,11.596346,München,München,81539.0,München
8004149,MJK,München-Johanneskirchen,48.167638000000004,11.646058,München,München,80997.0,München
8004150,MKFS,München-Karlsfeld,48.211179,11.459567999999999,München,München,80997.0,München
8004151,ML,München-Laim,48.144371,11.503669,München,München,80639.0,München
8004152,MLW,München-Langwied,48.163112,11.432508,München,München,81245.0,München
8004153,MLO,München-Lochhausen,48.176505,11.407895,München,München,81249.0,München
8004154,MMT,München-Mittersendling,48.107824,11.536354,München,München,81369.0,München
8004155,MMCH,München-Moosach,48.180258,11.506236999999999,München,München,80992.0,München
8004156,MNA,München-Neuaubing,48.141706,11.422197,München,München,81249.0,München
8006696,MNPS,München-Neuperlach Süd,48.088685,11.645175,München,München,81739.0,München
8004157,MOZ,München-Obermenzing,48.164223,11.478117,München,München,81247.0,München
8004158,MP,München-Pasing,48.149852,11.461872,München,München,81241.0,München
8004159,MPER,München-Perlach,48.093426,11.631208,München,München,81737.0,München
8004160,MRI P,München-Riem,48.143983,11.678049,München,München,81829.0,München
8004161,MSN,München-Solln,48.079921,11.526954,München,München,81349.0,München
8099501,MS,München-Süd,48.12309000000001,11.551565,no-data,no-data,,
8004162,MTR,München-Trudering,48.126065999999994,11.663375,München,München,81825.0,München
8004139,MAUG,München-Untermenzing,48.177673,11.472792,München,München,81827.0,München
8004163,MWKR,München-Westkreuz,48.149026,11.44394,München,München,81243.0,München
8004164,FMHN,Münchhausen,50.964196,8.718671,no-data,no-data,,
8007325,TMCG,Münchingen,48.855236,9.096217999999999,no-data,no-data,,
8070220,TMCR,Münchingen Rührberg,48.84979600000001,9.095853,no-data,no-data,,
8004165,MMST,Münchsmünster,48.758342,11.687408999999999,Münchsmünster,Münchsmünster,85126.0,
8087062,SMUE,Münchweiler(Alsenz),49.550606,7.887939,Münchweiler a. d. Alsenz,Münchweiler a. d. Alsenz,67728.0,
8004166,SMR,Münchweiler(Rodalb),49.221354999999996,7.700417,Münchweiler,Münchweiler ,66981.0,
8004169,NMUE,Münnerstadt,50.250078,10.188634,Münnerstadt,Münnerstadt,97702.0,
8070495,TMN,Münsingen,48.409637,9.490432,no-data,no-data,,
8004171,FMTR,Münster(Hessen),49.923678,8.853885,Münster,Münster,64838.0,Münster
8004173,ENHF,Münster(W)Zentrum Nord,51.984320000000004,7.63847,Münster-Zentrum Nord,Münster-Zentrum Nord,48147.0,
8000263,EMST,Münster(Westf)Hbf,51.956565999999995,7.6357149999999985,Münster,Münster,48143.0,Münster
8000462,EABT,Münster-Albachten,51.914576000000004,7.528197,Münster-Albachten,Münster-Albachten,48163.0,
8000569,EAML,Münster-Amelsbüren,51.883662,7.598897,Münster-Amelsbüren,Münster-Amelsbüren,48163.0,
8002841,EHIT,Münster-Hiltrup,51.904755,7.654281,Münster-Hiltrup,Münster-Hiltrup,48165.0,
8004426,ENBE,Münster-Häger,52.022062,7.562341,Münster-Häger,Münster-Häger,48161.0,
8003934,EMEK,Münster-Mecklenbeck,51.924006,7.579567999999999,Münster,Münster,48151.0,Münster
8004190,EMSR,Münster-Roxel,51.946411,7.526126,Münster,Münster,48161.0,Münster
8004172,SMSA,Münster-Sarmsheim,49.947388000000004,7.898033,Münster,Münster,55424.0,Münster
8005635,ESPR,Münster-Sprakel,52.041513,7.619982,Münster-Sprakel,Münster-Sprakel,48127.0,
8007337,RUM,Münstertal(Schwarzwald),47.85491500000001,7.7819509999999985,no-data,no-data,,
8007142,RMZH,Münzesheim,49.12608,8.716007000000001,no-data,no-data,,
8007146,RMZO,Münzesheim Ost,49.121491999999996,8.726215,no-data,no-data,,
8004174,SMLB,Mürlenbach,50.148782000000004,6.6015479999999975,Mürlenbach,Mürlenbach,54570.0,
8004177,AMUE,Müssen,53.499464,10.561128,Müssen,Müssen,21516.0,
8004191,NNAB,Nabburg,49.447167,12.180701,Nabburg,Nabburg,92507.0,
8012410,LNHM,Nachterstedt-Hoym,51.802908,11.333025,Nachterstedt,Nachterstedt,6469.0,
8004193,FNAC,Nackenheim,49.919106,8.341885000000001,Nackenheim,Nackenheim,55299.0,
8004196,TNA,Nagold,48.555644,8.727774,Nagold,Nagold,72202.0,
8004201,TNA M,Nagold Stadtmitte,48.551275,8.728502,Nagold,Nagold,72202.0,
8004202,TNAI,Nagold-Iselshausen,48.53154,8.72589,Nagold,Nagold,72202.0,
8004195,TNAS,Nagold-Steinberg,48.542015,8.732643,Nagold,Nagold,72202.0,
8004198,NNIL,Naila,50.329636,11.7122,Naila,Naila,95119.0,
8004199,SNAB,Namborn,49.523922,7.146277,Namborn,Namborn,66640.0,
8004200,KNAM,Namedy,50.457146,7.361768,Andernach,Andernach,56626.0,Andernach
8070497,HNMB,Nammen-Bad,52.259681,8.977853999999997,no-data,no-data,,
8010238,LNA,Narsdorf,51.009141,12.713023,Narsdorf,Narsdorf,4657.0,
8012412,DNA,Nassau(Erzgeb),50.769601,13.485766,Frauenstein Sachs,Frauenstein Sachs,9623.0,
8004206,FNAS,Nassau(Lahn),50.311479999999996,7.8006910000000005,Nassau,Nassau ,56377.0,
8004207,MNBN,Nassenbeuren,48.078066,10.503797,Mindelheim,Mindelheim,87719.0,
8012413,WNAS,Nassenheide,52.81691899999999,13.239198000000002,Löwenberger Land-Nassenhe,Löwenberger Land-Nassenhe,16775.0,
8004208,HNAH,Natrup-Hagen,52.209849,7.910752,Hagen a.Tw.,Hagen a.Tw.,49165.0,
8010239,BNAU,Nauen,52.612696,12.885558999999999,Nauen,Nauen,14641.0,
8012414,LNAU,Nauendorf(Saalkr),51.608515000000004,11.884503,Nauendorf,Nauendorf,6193.0,
8004210,FNU,Nauheim(b Gr.Gerau),49.942137,8.449929,Nauheim,Nauheim,64569.0,
8010240,UNM,Naumburg(Saale)Hbf,51.163071,11.796984,Naumburg,Naumburg ,6618.0,Naumburg
8012415,UNMO,Naumburg(Saale)Ost,51.155525,11.823895,Naumburg,Naumburg ,6618.0,Naumburg
8012429,UNRO,Naumburg-Roßbach,51.170649,11.779530000000001,Naumburg (Saale),Naumburg (Saale),6618.0,
8070691,DNAO,Naundorf (b Oschatz),51.25978,13.101472,no-data,no-data,,
8012416,LNH,Naunhof,51.277086,12.594242,Naunhof,Naunhof,4683.0,
8004213,KNEA,Neanderthal,51.22782,6.95325,no-data,no-data,,
8070698,DNEB,Nebitzschen,51.239187,13.015741,no-data,no-data,,
8012417,UNE,Nebra,51.28344,11.570126,Nebra,Nebra,6642.0,
8012418,WNL,Nechlin,53.440927,13.90288,Uckerland-Nechlin,Uckerland-Nechlin,17337.0,
8007435,RNBH,Neckarbischofsheim Helmhof,49.278376,8.995621,no-data,no-data,,
8077434,RNHF,Neckarbischofsheim Nord,49.307097999999996,8.942274000000003,Waibstadt,Waibstadt,74915.0,
8007434,RNHS,Neckarbischofsheim Stadt,49.296034999999996,8.963686000000003,no-data,no-data,,
8004215,RNB,Neckarburken,49.378383,9.163721,Elztal-Neckarburken,Elztal-Neckarburken,74834.0,
8000265,RNM,Neckargemünd,49.393678,8.788425,Neckargemünd,Neckargemünd,69151.0,
8004217,RNMA,Neckargemünd Altstadt,49.392390999999996,8.802954,Neckargemünd,Neckargemünd,69151.0,
8004216,RNA,Neckargerach,49.397906,9.074703999999999,Neckargerach,Neckargerach,69437.0,
8004218,RNH,Neckarhausen bei Neckarsteinach,49.416954,8.879703,Neckarsteinach,Neckarsteinach,69239.0,
8004219,RNT,Neckarsteinach,49.404909,8.841429,Neckarsteinach,Neckarsteinach,69239.0,
8004220,TN,Neckarsulm,49.188973,9.220068,Neckarsulm,Neckarsulm,74172.0,
8004232,TN  M,Neckarsulm Mitte,49.19341,9.222942999999999,Neckarsulm,Neckarsulm,74172.0,
8004238,TNSN,Neckarsulm Nord,49.202096000000004,9.228679,Neckarsulm,Neckarsulm,74172.0,
8004226,TN  S,Neckarsulm Süd,49.180328,9.220742999999999,no-data,no-data,,
8004222,RNEZ,Neckarzimmern,49.316563,9.137577,Neckarzimmern,Neckarzimmern,74865.0,
8012420,LNE,Nedlitz,52.071866,12.223233,no-data,no-data,,
8004223,SNF,Neef,50.091053,7.139417999999999,Neef,Neef,56858.0,
8004227,ANEZ,Neetzendorf,53.163784,10.760576,Boitze,Boitze,21368.0,
8012421,WNA,Neetzka,53.53351800000001,13.500838,Neetzka,Neetzka,17349.0,
8004228,ENHH,Neheim-Hüsten,51.438003,7.970066,Arnsberg,Arnsberg,59759.0,
8004229,TNEH,Nehren,48.423953999999995,9.066880000000001,Nehren,Nehren,72147.0,
8079146,RNFL,Neidenfels,49.386201,8.045236000000001,Neidenfels,Neidenfels,67468.0,
8007441,RNST,Neidenstein,49.320237,8.890152,no-data,Neidenstein,74933.0,
8012423,LNI,Neinstedt,51.752368,11.084893,Neinstedt,Neinstedt,6502.0,
8004233,TNL,Nellmersbach,48.903368,9.415401,Leutenbach,Leutenbach,71397.0,
8004234,KNEM,Nemmenich,50.688051,6.681466,no-data,no-data,,
8012424,LNDG,Nemsdorf-Göhrendorf,51.358381,11.659227,Nemsdorf-Göhrendorf,Nemsdorf-Göhrendorf,6268.0,
8004235,TNED,Nendingen(b Tuttlingen),48.009577,8.854047999999997,Tuttlingen,Tuttlingen,78532.0,Tuttlingen
8012425,LNS,Nennhausen,52.599909999999994,12.50279,Nennhausen,Nennhausen,14715.0,
8012426,DNGM,Nennigmühle,50.691091,13.253167999999999,no-data,no-data,,
8077772,RNN,Nenzingen,47.841348,8.964728,no-data,no-data,,
8004239,MNSG,Nersingen,48.430141,10.118003,Nersingen,Nersingen,89278.0,
8004240,MNEW,Nesselwang,47.623944,10.504419,Nesselwang,Nesselwang,87484.0,
8004242,KNEH,Nettersheim,50.490398,6.629376,Nettersheim,Nettersheim,53947.0,
8012428,WNED,Netzeband,52.99555600000001,12.628103,Temnitzquell OT Netzeband,Temnitzquell OT Netzeband,16818.0,
8017016,LNKA,Netzkater,51.602403,10.789613000000001,no-data,no-data,,
8012430,DNZU,Netzschkau,50.611404,12.244275,Netzschkau,Netzschkau,8491.0,
8017349,WNPG,Neu Pudagla,54.000336,14.065198,no-data,no-data,,
8007120,ANSJ,Neu St Jürgen,53.255475,8.958919,no-data,no-data,,
8012436,WNWO,Neu Wokern,53.76003299999999,12.500916,Groß Wokern,Groß Wokern,17166.0,
8004247,ANWF,Neu Wulmstorf,53.473046,9.788432,Neu Wulmstorf,Neu Wulmstorf,21649.0,
8007850,FNAP,Neu-Anspach,50.300962,8.51473,no-data,no-data,,
8000631,RMF,Neu-Edingen Friedrichsfeld,49.44867,8.580125,Mannheim,Mannheim,68229.0,Mannheim
8004246,FNIS,Neu-Isenburg,50.053052,8.665609,Neu Isenburg,Neu Isenburg,63263.0,
8006730,MNM,Neu-Ulm,48.393039,10.004823,Neu Ulm,Neu Ulm,89231.0,
8004251,ENBM,Neubeckum,51.801951,8.021360000000001,Beckum,Beckum,59269.0,
8004252,MNB,Neubiberg,48.075846999999996,11.660222000000001,Neubiberg,Neubiberg,85579.0,
8010241,WN,Neubrandenburg,53.56183100000001,13.261465,Neubrandenburg,Neubrandenburg,17033.0,
8004253,SNBR,Neubrücke(Nahe),49.606066,7.172700999999999,Hoppstädten-Weiersbach,Hoppstädten-Weiersbach,55768.0,
8012438,WNB,Neubukow,54.030779,11.677763,Neubukow,Neubukow,18233.0,
8004254,MNBD,Neuburg(Donau),48.727218,11.17837,Neuburg an der Donau,Neuburg an der Donau,86633.0,
8004256,MNBK,Neuburg(Kammel),48.302557,10.365536,Neuburg,Neuburg,86476.0,
8004257,RNBU,Neuburg(Rhein),48.992129,8.238217,Neuburg,Neuburg,76776.0,
8004250,NNAE,Neubäu,49.239861,12.436474,Neubäu,Neubäu,93426.0,
8004258,TND,Neudenau,49.288367,9.27082,Neudenau,Neudenau,74861.0,
8010242,UND,Neudietendorf,50.913897999999996,10.909685000000001,Neudietendorf,Neudietendorf,99192.0,
8012442,DNDF,Neudorf(Erzgeb),50.47803,12.974039999999999,no-data,no-data,,
8004260,HNPL,Neudorf-Platendorf,52.548702,10.60754,Sassenburg,Sassenburg,38524.0,
8012443,UNS,Neue Schenke,50.875388,11.63763,Zöllnitz,Zöllnitz,7751.0,
8089119,RNBG,Neuenburg(Baden),47.811483,7.5627559999999985,Neuenburg am Rhein,Neuenburg am Rhein,79395.0,
8004265,TNE,Neuenbürg(Enz),48.849146999999995,8.600857000000001,no-data,no-data,,
8070278,TNEE,Neuenbürg(Enz) Eyachbrücke,48.8172,8.577871,no-data,no-data,,
8070276,TNEB,Neuenbürg(Enz) Freibad,48.836942,8.59033,no-data,no-data,,
8004264,TNES,Neuenbürg(Enz) Süd,48.844572,8.598864,no-data,no-data,,
8004268,NNDU,Neuendettelsau,49.282675,10.782372,Neuendettelsau,Neuendettelsau,91564.0,
8081020,BNG,Neuenhagen(b Berlin),52.520453,13.700494,Neuenhagen,Neuenhagen ,15366.0,
8004271,HNKO,Neuenkirchen(Oldb),52.508433999999994,8.059574000000001,Neuenkirchen-Vörden,Neuenkirchen-Vörden,49434.0,
8000267,NNE,Neuenmarkt-Wirsberg,50.093676,11.581061,Neuenmarkt,Neuenmarkt,95339.0,
8004273,ENRA,Neuenrade,51.284773,7.794389999999999,Neuenrade,Neuenrade,58809.0,
8004276,TNN,Neuenstein,49.205945,9.585453999999999,Neuenstein,Neuenstein,74632.0,
8000688,MNFR,Neufahrn(Niederbay),48.72988400000001,12.19046,Neufahrn in Niederbayern,Neufahrn in Niederbayern,84088.0,
8004279,MNF,Neufahrn(b Freising),48.321636,11.661261,Neufahrn,Neufahrn,85375.0,
8007448,TNEF,Neuffen,48.558556,9.374079,no-data,no-data,,
8007228,TNFH,Neufra(Hohenz),48.246026,9.186653,no-data,no-data,,
8012454,DNF,Neugersdorf,50.986636,14.611635,Neugersdorf,Neugersdorf,2727.0,
8004249,MNGH,Neugilching,48.098966,11.288666000000001,Gilching,Gilching,82205.0,
8087081,UNHR,Neuhaus am Rennweg,50.506543,11.136691,no-data,no-data,,
8004284,NNP,Neuhaus(Pegnitz),49.62665300000001,11.551708999999999,Neuhaus (Pegnitz),Neuhaus (Pegnitz),91284.0,
8012452,UNHI,Neuhaus-Igelshieb,50.501051000000004,11.146107,Neuhaus-Igelshieb,Neuhaus-Igelshieb,98724.0,
8012456,BNH,Neuhausen(Cottbus),51.68703,14.41266,Neuhausen,Neuhausen ,3058.0,
8026358,MNHL,Neuhausen(b Landshut),48.618764,11.996039,no-data,no-data,,
8004295,FNF,Neuhof(Kr Fulda),50.454817999999996,9.620224,Neuhof,Neuhof,36119.0,
8012458,BNE,Neuhof(b Zossen),52.139674,13.479582,Zossen,Zossen,15806.0,
8010243,LNK,Neukieritzsch,51.150774,12.412836,Neukieritzsch,Neukieritzsch,4575.0,
8012460,DNKO,Neukirch(Lausitz)Ost,51.09075,14.322047,Neukirch,Neukirch,1904.0,
8010400,DNKW,Neukirch(Lausitz)West,51.084344,14.269976999999999,Neukirch,Neukirch,1904.0,
8004298,MNK,Neukirchen(Inn),48.517679,13.370103,no-data,no-data,,
8000269,NNS,Neukirchen(b Sulzb),49.524326,11.619539999999999,Neukirchen (b Sulzbach),Neukirchen (b Sulzbach),92259.0,
8012462,DNK,Neukirchen-Klaffenbach,50.771031,12.893604,no-data,no-data,,
8012463,LNWY,Neukirchen-Wyhra,51.087846,12.533536,Borna,Borna,4552.0,
8004302,ANL,Neukloster(Kr Stade),53.48125699999999,9.639721,Buxtehude,Buxtehude,21614.0,
8004304,RNL,Neulußheim,49.292199,8.530075,Neulußheim,Neulußheim,68809.0,
8010244,DNM,Neumark(Sachs),50.66017100000001,12.352828,Neumark,Neumark ,8496.0,
8004305,NNT,Neumarkt(Oberpf),49.273221,11.456987,Neumarkt (Oberpf),Neumarkt (Oberpf),92318.0,
8000720,MNR,Neumarkt-St Veit,48.361318,12.503075,no-data,no-data,,
8012465,UNME,Neumühle(Elster),50.702223,12.170331,Neumühle (Elster),Neumühle (Elster),7980.0,
8000271,AN,Neumünster,54.075752,9.979816,Neumünster,Neumünster,24534.0,Neumünster
8007790,ANSW,Neumünster Stadtwald,54.08343000000001,9.962863,Neumünster,Neumünster,24534.0,Neumünster
8007062,ANM,Neumünster Süd AKN,54.059815,9.983042,no-data,no-data,,
8012467,LN,Neundorf(Anh),51.824698,11.593760000000001,Neundorf (Anh),Neundorf (Anh),39418.0,
8012468,UNH,Neunhofen,50.724345,11.71444,Neustadt an der Orla,Neustadt an der Orla,7806.0,
8004310,NNKS,Neunkirchen a Sand,49.520405,11.32205,Neunkirchen a Sand,Neunkirchen a Sand,91233.0,
8004313,ENK,Neunkirchen(Kr Siegen),50.784701,8.006101,Neunkirchen,Neunkirchen,57290.0,
8004312,SNKW,Neunkirchen(Saar)-Wellesweiler,49.34956,7.226787,Neunkirchen (Saar),Neunkirchen (Saar),66539.0,
8000272,SNK,Neunkirchen(Saar)Hbf,49.353291,7.176655,Neunkirchen (Saar),Neunkirchen (Saar),66538.0,
8010245,DNOE,Neuoelsnitz,50.719514000000004,12.723436999999999,no-data,no-data,,
